ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,Piano f1-score,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,Mezzoforte f1-score,Forte Accuracy,Forte Precision,Forte Recall,Forte f1-score,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
261,complex,512,64,0.02,-48,0.75,,0.6946,0.7406,0.9179,0.8198,,0.7749,0.8157,0.9306,0.8648,,0.7805,0.8291,0.9267,0.8681,,0.6581,0.7500,0.8431,,0.6645,0.7106,0.9111,,0.7597,0.7623,0.9956,,4.48,6.49,8.28,0.9237,,,,,,,,,./results/res_complex_512_64_-48.0_0.75_0.02.log
262,complex,512,64,0.02,-55,0.75,,0.6457,0.6791,0.9292,0.7847,,0.7489,0.7752,0.9436,0.8435,,0.7538,0.7858,0.9388,0.8464,,0.6354,0.6998,0.8735,,0.6077,0.6438,0.9156,,0.6950,0.6972,0.9956,,4.48,6.48,8.28,0.9238,,,,,,,,,./results/res_complex_512_64_-55.0_0.75_0.02.log
263,complex,512,64,0.02,-50,0.9,,0.6779,0.7298,0.9051,0.8081,,0.7680,0.8103,0.9228,0.8583,,0.7718,0.8212,0.9178,0.8601,,0.6275,0.7336,0.8126,,0.6471,0.6945,0.9044,,0.7580,0.7619,0.9933,,4.41,6.34,8.17,0.9343,,,,,,,,,./results/res_complex_512_64_-50.0_0.9_0.02.log
264,complex,512,64,0.02,-50,1.1,,0.6657,0.7438,0.8637,0.7993,,0.7461,0.8189,0.8819,0.8455,,0.7439,0.8258,0.8716,0.8422,,0.5640,0.7308,0.7119,,0.6520,0.7112,0.8867,,0.7762,0.7858,0.9845,,4.30,6.19,7.96,0.9329,,,,,,,,,./results/res_complex_512_64_-50.0_1.1_0.02.log
265,complex,512,64,0.02,-45,0.75,,0.7145,0.7728,0.9044,0.8334,,0.7829,0.8370,0.9166,0.8717,,0.7841,0.8455,0.9124,0.8718,,0.6541,0.7723,0.8103,,0.6893,0.7450,0.9022,,0.7975,0.8004,0.9956,,4.48,6.49,8.32,0.9251,,,,,,,,,./results/res_complex_512_64_-45.0_0.75_0.02.log
266,complex,512,64,0.02,-45,0.85,,0.7120,0.7795,0.8916,0.8318,,0.7833,0.8432,0.9075,0.8714,,0.7826,0.8501,0.9020,0.8700,,0.6305,0.7716,0.7752,,0.6906,0.7495,0.8978,,0.8119,0.8149,0.9956,,4.43,6.40,8.25,0.9324,,,,,,,,,./results/res_complex_512_64_-45.0_0.85_0.02.log
267,complex,512,64,0.02,-45,0.65,,0.7115,0.7667,0.9081,0.8314,,0.7846,0.8340,0.9215,0.8721,,0.7855,0.8424,0.9170,0.8720,,0.6548,0.7670,0.8173,,0.6863,0.7400,0.9044,,0.7909,0.7923,0.9978,,4.45,6.58,8.43,0.9212,6.5870,1.2348,1.2863,1.0206,4.0336,8.9728,0.9648,,./results/res_complex_512_64_-45_0.65_0.02.log
268,complex,512,64,0.02,-47,0.67,,0.6995,0.7457,0.9187,0.8232,,0.7771,0.8189,0.9304,0.8666,,0.7830,0.8316,0.9278,0.8702,,0.6581,0.7500,0.8431,,0.6760,0.7223,0.9133,,0.7623,0.7649,0.9956,,4.52,6.57,8.43,0.9238,,,,,,,,,./results/res_complex_512_64_-47.0_0.67_0.02.log
269,complex,1024,64,0.02,-48,0.75,,0.6811,0.7464,0.8863,0.8103,,0.7698,0.8222,0.9079,0.8595,,0.7748,0.8359,0.9037,0.8622,,0.6004,0.7442,0.7564,,0.6639,0.7196,0.8956,,0.7736,0.7736,1.0000,,5.07,7.44,9.60,0.9261,,,,,,,,,./results/res_complex_1024_64_-48.0_0.75_0.02.log
270,complex,1024,64,0.02,-48,0.9,,0.6775,0.7574,0.8652,0.8077,,0.7632,0.8291,0.8893,0.8555,,0.7629,0.8394,0.8812,0.8542,,0.5570,0.7474,0.6862,,0.6739,0.7284,0.9000,,0.7926,0.7926,1.0000,,5.01,7.17,9.19,0.9252,,,,,,,,,./results/res_complex_1024_64_-48.0_0.9_0.02.log
271,complex,1024,64,0.02,-50,0.85,,0.6599,0.7275,0.8765,0.7951,,0.7562,0.8105,0.9002,0.8490,,0.7574,0.8214,0.8925,0.8489,,0.5641,0.7213,0.7213,,0.6429,0.6923,0.9000,,0.7670,0.7670,1.0000,,5.03,7.26,9.29,0.9235,,,,,,,,,./results/res_complex_1024_64_-50.0_0.85_0.02.log
272,complex,1024,64,0.02,-45,0.75,,0.6967,0.7791,0.8682,0.8212,,0.7738,0.8426,0.8907,0.8640,,0.7736,0.8519,0.8838,0.8623,,0.5722,0.7525,0.7049,,0.6986,0.7638,0.8911,,0.8126,0.8126,1.0000,,5.07,7.45,9.58,0.9228,7.4804,1.4120,1.4468,1.1287,4.6277,10.2756,0.9706,,./results/res_complex_1024_64_-45_0.75_0.02.log
273,complex,1024,64,0.02,-60,0.8,,0.6317,0.6800,0.8991,0.7743,,0.7457,0.7784,0.9234,0.8385,,0.7512,0.7898,0.9199,0.8420,,0.5819,0.6944,0.7822,,0.5928,0.6302,0.9089,,0.7204,0.7204,1.0000,,5.05,7.33,9.31,0.9196,,,,,,,,,./results/res_complex_1024_64_-60.0_0.8_0.02.log
274,complex,1024,64,0.02,-60,0.9,,0.6326,0.6913,0.8818,0.7750,,0.7391,0.7845,0.9061,0.8355,,0.7397,0.7924,0.8980,0.8348,,0.5534,0.6973,0.7283,,0.6050,0.6441,0.9089,,0.7357,0.7357,1.0000,,5.01,7.16,9.19,0.9257,,,,,,,,,./results/res_complex_1024_64_-60.0_0.9_0.02.log
275,complex,2048,64,0.02,-48,0.75,,0.5969,0.6944,0.8095,0.7476,,0.6635,0.7485,0.8381,0.7897,,0.6547,0.7517,0.8222,0.7797,,0.4089,0.6326,0.5363,,0.6368,0.6946,0.8844,,0.7273,0.7308,0.9933,,5.39,8.68,11.80,0.9581,,,,,,,,,./results/res_complex_2048_64_-48.0_0.75_0.02.log
276,complex,2048,64,0.02,-55,0.9,,0.5926,0.7028,0.7907,0.7442,,0.6695,0.7725,0.8175,0.7922,,0.6609,0.7745,0.8032,0.7822,,0.3845,0.6265,0.4988,,0.6345,0.6973,0.8756,,0.7420,0.7521,0.9823,,5.25,8.17,10.85,0.9495,,,,,,,,,./results/res_complex_2048_64_-55.0_0.9_0.02.log
277,complex,2048,64,0.02,-45,0.75,,0.6165,0.7278,0.8012,0.7627,,0.6801,0.7774,0.8300,0.8022,,0.6707,0.7788,0.8150,0.7909,,0.4056,0.6596,0.5129,,0.6584,0.7218,0.8822,,0.7684,0.7724,0.9933,,5.34,8.68,11.85,0.9596,8.6811,1.3778,1.7916,1.3006,5.9055,11.4168,0.9414,,./results/res_complex_2048_64_-45_0.75_0.02.log
278,complex,2048,64,0.02,-45,1.3,,0.5505,0.8807,0.5949,0.7101,,0.5670,0.9182,0.5976,0.7229,,0.5603,0.9130,0.5932,0.6896,,0.2373,0.7134,0.2623,,0.6063,0.9201,0.6400,,0.7992,0.9133,0.8647,,4.90,7.09,9.13,0.9380,,,,,,,,,./results/res_complex_2048_64_-45.0_1.3_0.02.log
279,complex,2048,64,0.02,-55,1.3,,0.5423,0.8432,0.6032,0.7032,,0.5620,0.8930,0.6042,0.7186,,0.5548,0.8866,0.5988,0.6852,,0.2568,0.7176,0.2857,,0.5792,0.8550,0.6422,,0.7753,0.8824,0.8647,,4.90,7.09,9.11,0.9363,,,,,,,,,./results/res_complex_2048_64_-55.0_1.3_0.02.log
280,phase,64,64,0.02,-48,0.75,,0.0578,0.0582,0.9029,0.1093,,0.1919,0.1935,0.9233,0.2947,,0.2262,0.2280,0.9267,0.3279,,0.0526,0.0530,0.8829,,0.0579,0.0582,0.9200,,0.0634,0.0639,0.9047,,1.42,5.87,9.44,0.9291,,,,,,,,,./results/res_phase_64_64_-48.0_0.75_0.02.log
281,phase,64,64,0.02,-48,2,,0.1312,0.1340,0.8630,0.2319,,0.2904,0.2949,0.8940,0.4138,,0.3245,0.3301,0.8966,0.4433,,0.0946,0.0966,0.8197,,0.1487,0.1520,0.8733,,0.1683,0.1718,0.8936,,1.36,4.91,7.83,0.9337,,,,,,,,,./results/res_phase_64_64_-48.0_2.0_0.02.log
282,phase,64,64,0.02,-48,3,,0.2285,0.2383,0.8464,0.3719,,0.3628,0.3706,0.8835,0.5037,,0.4070,0.4186,0.8887,0.5350,,0.1782,0.1847,0.8337,,0.2288,0.2402,0.8289,,0.3057,0.3196,0.8758,,1.12,4.07,6.70,0.9315,,,,,,,,,./results/res_phase_64_64_-48.0_3.0_0.02.log
283,phase,64,64,0.02,-48,3.5,,0.2918,0.3088,0.8419,0.4518,,0.3921,0.4052,0.8775,0.5444,,0.4362,0.4511,0.8828,0.5706,,0.2621,0.2748,0.8501,,0.2632,0.2784,0.8289,,0.3712,0.3979,0.8470,,0.21,3.35,5.83,0.9374,,,,,,,,,./results/res_phase_64_64_-48.0_3.5_0.02.log
284,phase,64,64,0.02,-45,2,,0.1637,0.1687,0.8471,0.2813,,0.3288,0.3368,0.8791,0.4568,,0.3655,0.3771,0.8850,0.4863,,0.1107,0.1147,0.7588,,0.1955,0.2010,0.8778,,0.2109,0.2160,0.9002,,1.38,4.86,7.73,0.9342,,,,,,,,,./results/res_phase_64_64_-45.0_2.0_0.02.log
285,phase,64,64,0.02,-40,2,,0.2876,0.3105,0.7959,0.4467,,0.4129,0.4540,0.8136,0.5604,,0.4322,0.4888,0.8129,0.5704,,0.1694,0.1883,0.6276,,0.3554,0.3906,0.7978,,0.3970,0.4049,0.9534,,1.85,4.70,7.53,0.9480,,,,,,,,,./results/res_phase_64_64_-40.0_2.0_0.02.log
286,phase,64,64,0.02,-40,3,,0.4801,0.5694,0.7538,0.6487,,0.5369,0.6205,0.7833,0.6913,,0.5525,0.6594,0.7777,0.6967,,0.3146,0.3914,0.6159,,0.5274,0.6407,0.7489,,0.6574,0.7161,0.8891,,1.12,3.84,6.33,0.9461,3.9621,1.3610,1.7353,1.2613,1.1176,6.5617,0.9618,,./results/res_phase_64_64_-40_3.0_0.02.log
287,phase,64,64,0.02,-48,3.7,,0.3067,0.3266,0.8343,0.4694,,0.4041,0.4189,0.8721,0.5574,,0.4463,0.4620,0.8785,0.5812,,0.2840,0.2996,0.8454,0.4424,0.2699,0.2869,0.8200,0.4251,0.3877,0.4191,0.8381,0.5588,0.28,2.98,5.05,0.9233,2.9328,1.1824,2.8073,1.4336,0.2980,5.0276,0.9344,,./results/res_phase_64_64_-48_3.7_0.02.log
288,phase,64,64,0.02,-46,3.7,,0.3686,0.4009,0.8208,0.5387,,0.4424,0.4684,0.8560,0.6015,,0.4806,0.5115,0.8633,0.6209,,0.3372,0.3666,0.8080,0.5044,0.3300,0.3571,0.8133,0.4963,0.4594,0.5033,0.8404,0.6296,0.28,2.97,5.01,0.9229,2.9475,1.1753,3.1818,1.5367,0.3122,5.0133,0.9331,,./results/res_phase_64_64_-46_3.7_0.02.log
289,phase,64,64,0.02,-44,3.7,,0.4412,0.4951,0.8020,0.6122,,0.4979,0.5431,0.8355,0.6570,,0.5307,0.5837,0.8413,0.6738,,0.3969,0.4501,0.7705,0.5682,0.4096,0.4578,0.7956,0.5812,0.5316,0.5925,0.8381,0.6942,0.28,2.91,4.99,0.9268,2.9247,1.1615,3.0516,1.5132,0.3236,4.9697,0.9382,,./results/res_phase_64_64_-44_3.7_0.02.log
290,phase,64,64,0.02,-42,3.7,,0.5181,0.6080,0.7779,0.6825,,0.5569,0.6333,0.8112,0.7113,,0.5860,0.6768,0.8131,0.7269,,0.4507,0.5484,0.7166,0.6213,0.5014,0.5853,0.7778,0.6679,0.6110,0.6943,0.8359,0.7586,0.28,2.84,4.91,0.9322,2.8930,1.1464,2.6962,1.4581,0.3444,4.9301,0.9426,,./results/res_phase_64_64_-42_3.7_0.02.log
291,phase,64,64,0.02,-40,3.7,,0.5762,0.7166,0.7462,0.7311,,0.6030,0.7273,0.7758,0.7502,,0.6211,0.7675,0.7710,0.7587,,0.4703,0.6310,0.6487,0.6397,0.5622,0.7066,0.7333,0.7197,0.7059,0.8050,0.8514,0.8276,0.28,2.78,4.84,0.9405,2.8542,1.0702,3.0306,1.5001,0.4530,4.7337,0.9390,,./results/res_phase_64_64_-40_3.7_0.02.log
292,phase,64,64,0.02,-39,3.7,,0.5964,0.7740,0.7221,0.7472,,0.6173,0.7781,0.7487,0.7620,,0.6189,0.8051,0.7379,0.7586,,0.4625,0.6783,0.5925,0.6325,0.5864,0.7724,0.7089,0.7393,0.7485,0.8543,0.8581,0.8562,0.28,2.69,4.75,0.9406,2.7522,1.0162,1.7655,1.1931,0.5319,4.5965,0.9310,,./results/res_phase_64_64_-39_3.7_0.02.log
293,phase,64,64,0.02,-39,3.6,,0.5963,0.7679,0.7274,0.7471,,0.6160,0.7709,0.7539,0.7612,,0.6168,0.7992,0.7410,0.7571,,0.4593,0.6684,0.5948,0.6295,0.5902,0.7660,0.7200,0.7423,0.7490,0.8527,0.8603,0.8565,0.27,2.89,5.13,0.9503,2.9745,1.1667,1.8598,1.2448,0.4592,5.1262,0.9483,,./results/res_phase_64_64_-39_3.6_0.02.log
294,phase,64,64,0.02,-39,3.5,,0.5945,0.7624,0.7297,0.7457,,0.6132,0.7650,0.7555,0.7591,,0.6147,0.7958,0.7423,0.7554,,0.4545,0.6555,0.5972,0.6250,0.5891,0.7642,0.7200,0.7414,0.7514,0.8515,0.8647,0.8581,0.35,3.10,5.68,0.9587,3.1866,1.2964,1.9095,1.2676,0.4264,5.6119,0.9623,,./results/res_phase_64_64_-39_3.5_0.02.log
295,phase,64,64,0.02,-38,3.7,,0.6079,0.8312,0.6935,0.7562,,0.6261,0.8298,0.7197,0.7690,,0.6184,0.8480,0.7070,0.7580,,0.4567,0.7412,0.5433,0.6270,0.5984,0.8503,0.6689,0.7488,0.7698,0.8798,0.8603,0.8700,0.28,2.65,4.75,0.9425,2.7330,1.0127,1.5359,1.1487,0.5327,4.5836,0.9336,,./results/res_phase_64_64_-38_3.7_0.02.log
296,phase,64,64,0.02,-50,3.7,,0.2629,0.2769,0.8389,0.4164,,0.3733,0.3831,0.8781,0.5216,,0.4126,0.4227,0.8843,0.5463,,0.2374,0.2476,0.8525,0.3838,0.2375,0.2502,0.8244,0.3839,0.3319,0.3542,0.8404,0.4984,0.28,2.99,5.05,0.9201,2.9371,1.1871,2.8064,1.4348,0.2926,5.0411,0.9327,,./results/res_phase_64_64_-50_3.7_0.02.log
297,phase,64,64,0.02,-50,0.4,,0.0463,0.0465,0.9127,0.0885,,0.1656,0.1667,0.9310,0.2616,,0.1969,0.1982,0.9300,0.2943,,0.0467,0.0469,0.9204,0.0892,0.0442,0.0444,0.9156,0.0847,0.0481,0.0484,0.9024,0.0919,1.28,6.19,10.24,0.9315,6.1288,1.9660,5.3921,2.2278,1.8669,9.7311,0.9374,,./results/res_phase_64_64_-50_0.4_0.02.log
298,phase,128,64,0.02,-48,0.75,,0.0898,0.0908,0.8848,0.1647,,0.2184,0.2200,0.9125,0.3320,,0.2491,0.2505,0.9202,0.3564,,0.0803,0.0811,0.8852,,0.0829,0.0838,0.8933,,0.1117,0.1135,0.8758,,2.42,5.65,8.25,0.9030,,,,,,,,,./results/res_phase_128_64_-48.0_0.75_0.02.log
299,phase,128,64,0.02,-48,2,,0.4006,0.4292,0.8577,0.5721,,0.4649,0.4844,0.8916,0.6253,,0.4817,0.4992,0.9014,0.6276,,0.3989,0.4303,0.8454,,0.3565,0.3793,0.8556,,0.4580,0.4913,0.8714,,2.51,4.80,7.01,0.9113,,,,,,,,,./results/res_phase_128_64_-48.0_2.0_0.02.log
300,phase,128,64,0.02,-48,3,,0.5220,0.6089,0.7854,0.6860,,0.5649,0.6268,0.8384,0.7164,,0.5776,0.6351,0.8442,0.7195,,0.5086,0.6037,0.7635,,0.5097,0.6104,0.7556,,0.5464,0.6120,0.8359,,1.76,4.06,6.18,0.9310,,,,,,,,,./results/res_phase_128_64_-48.0_3.0_0.02.log
301,phase,128,64,0.02,-43,2,,0.5697,0.6388,0.8404,0.7259,,0.6037,0.6601,0.8679,0.7499,,0.6126,0.6640,0.8769,0.7495,,0.5339,0.6317,0.7752,,0.5276,0.5921,0.8289,,0.6519,0.6948,0.9135,,2.51,4.75,6.87,0.9319,,,,,,,,,./results/res_phase_128_64_-43.0_2.0_0.02.log
302,phase,128,64,0.02,-40,3,,0.6536,0.9024,0.7033,0.7905,,0.6863,0.8997,0.7464,0.8108,,0.6807,0.9013,0.7386,0.8023,,0.4989,0.8652,0.5410,,0.6454,0.9354,0.6756,,0.8061,0.9007,0.8847,,1.82,3.95,6.00,0.9507,,,,,,,,,./results/res_phase_128_64_-40.0_3.0_0.02.log
303,phase,128,64,0.02,-42,3,,0.6527,0.8506,0.7372,0.7898,,0.6858,0.8487,0.7855,0.8103,,0.6958,0.8573,0.7891,0.8138,,0.5597,0.8218,0.6370,,0.6536,0.9006,0.7044,,0.7372,0.8333,0.8647,,1.78,3.99,6.07,0.9448,4.0624,1.0479,1.2515,1.0452,1.8915,6.0830,0.9563,,./results/res_phase_128_64_-42_3.0_0.02.log
304,phase,128,64,0.02,-44,3.2,,0.6044,0.7805,0.7282,0.7534,,0.6415,0.7819,0.7840,0.7771,,0.6574,0.7979,0.7880,0.7841,,0.5439,0.7461,0.6674,,0.6126,0.8470,0.6889,,0.6526,0.7576,0.8248,,1.40,3.70,5.76,0.9442,,,,,,,,,./results/res_phase_128_64_-44.0_3.2_0.02.log
305,phase,128,64,0.02,-42,3.2,,0.6263,0.8500,0.7041,0.7702,,0.6668,0.8499,0.7589,0.7950,,0.6808,0.8637,0.7652,0.8017,,0.5514,0.8403,0.6159,,0.6165,0.8952,0.6644,,0.7024,0.8234,0.8271,,1.40,3.66,5.76,0.9529,,,,,,,,,./results/res_phase_128_64_-42.0_3.2_0.02.log
306,phase,128,64,0.02,-40,3.7,,0.5664,0.8946,0.6069,0.7232,,0.6160,0.8930,0.6703,0.7539,,0.6250,0.9024,0.6749,0.7569,,0.4890,0.8849,0.5222,0.6568,0.5530,0.9223,0.5800,0.7121,0.6505,0.8798,0.7140,0.7882,0.59,2.64,4.64,0.9603,2.6898,0.9284,0.6502,0.7768,0.8227,4.5364,0.9730,,./results/res_phase_128_64_-40_3.7_0.02.log
307,phase,128,64,0.02,-40,3.5,,0.5949,0.9000,0.6370,0.7460,,0.6392,0.8976,0.6947,0.7734,,0.6459,0.9052,0.6971,0.7740,,0.5066,0.8949,0.5386,0.6725,0.5678,0.9241,0.5956,0.7243,0.7016,0.8855,0.7716,0.8246,1.03,3.09,5.07,0.9645,3.1451,0.9331,0.7003,0.8225,1.2277,4.9601,0.9580,,./results/res_phase_128_64_-40_3.5_0.02.log
308,phase,128,64,0.02,-40,3,,0.6536,0.9024,0.7033,0.7905,,0.6863,0.8997,0.7464,0.8108,,0.6807,0.9013,0.7386,0.8023,,0.4989,0.8652,0.5410,0.6657,0.6454,0.9354,0.6756,0.7845,0.8061,0.9007,0.8847,0.8926,1.82,3.95,6.00,0.9507,4.0198,1.0096,0.8063,0.8755,1.9538,5.9920,0.9611,,./results/res_phase_128_64_-40_3_0.02.log
309,phase,128,64,0.02,-40,2.8,,0.6720,0.8880,0.7342,0.8038,,0.6976,0.8849,0.7700,0.8199,,0.6942,0.8877,0.7626,0.8135,,0.5253,0.8412,0.5831,0.6888,0.6639,0.9164,0.7067,0.7980,0.8193,0.8967,0.9047,0.9007,2.06,4.17,6.23,0.9487,4.2452,1.0032,0.9757,0.9411,2.1758,6.1884,0.9567,,./results/res_phase_128_64_-40_2.8_0.02.log
310,phase,128,64,0.02,-40,2.5,,0.6680,0.8404,0.7651,0.8009,,0.6884,0.8403,0.7928,0.8143,,0.6983,0.8505,0.7937,0.8167,,0.5416,0.8018,0.6253,0.7026,0.6348,0.8198,0.7378,0.7766,0.8257,0.8854,0.9246,0.9046,2.14,4.39,6.47,0.9547,4.4779,1.0375,0.9804,0.9472,2.3294,6.4794,0.9593,,./results/res_phase_128_64_-40_2.5_0.02.log
311,phase,128,64,0.02,-40,2.3,,0.6633,0.8093,0.7861,0.7976,,0.6818,0.8114,0.8101,0.8098,,0.6944,0.8249,0.8113,0.8140,,0.5467,0.7636,0.6581,0.7069,0.6209,0.7793,0.7533,0.7661,0.8249,0.8706,0.9401,0.9041,2.28,4.50,6.63,0.9425,4.5973,1.0693,1.1332,1.0006,2.3881,6.6654,0.9562,,./results/res_phase_128_64_-40_2.3_0.02.log
312,phase,128,64,0.02,-40,2.4,,0.6658,0.8264,0.7741,0.7994,,0.6870,0.8281,0.8014,0.8132,,0.6996,0.8399,0.8044,0.8176,,0.5438,0.7845,0.6393,0.7045,0.6241,0.8019,0.7378,0.7685,0.8294,0.8776,0.9379,0.9068,2.19,4.44,6.55,0.9446,4.5315,1.0706,1.0968,0.9896,2.3321,6.6144,0.9578,,./results/res_phase_128_64_-40_2.4_0.02.log
313,phase,128,64,0.02,-40,2.42,,0.6652,0.8262,0.7733,0.7989,,0.6860,0.8275,0.8009,0.8126,,0.6989,0.8396,0.8039,0.8170,,0.5418,0.7839,0.6370,0.7028,0.6252,0.8039,0.7378,0.7694,0.8278,0.8758,0.9379,0.9058,2.17,4.43,6.55,0.9455,4.5193,1.0722,1.0954,0.9887,2.3163,6.6052,0.9578,,./results/res_phase_128_64_-40_2.42_0.02.log
314,phase,128,64,0.02,-40,2.38,,0.6667,0.8243,0.7771,0.8000,,0.6867,0.8255,0.8036,0.8131,,0.7003,0.8376,0.8076,0.8183,,0.5446,0.7790,0.6440,0.7051,0.6266,0.8010,0.7422,0.7705,0.8294,0.8776,0.9379,0.9068,2.21,4.46,6.59,0.9428,4.5516,1.0816,1.1325,1.0011,2.3244,6.6506,0.9560,,./results/res_phase_128_64_-40_2.38_0.02.log
315,phase,128,64,0.02,-40,2.36,,0.6705,0.8234,0.7831,0.8028,,0.6891,0.8244,0.8079,0.8150,,0.7019,0.8366,0.8111,0.8195,,0.5523,0.7778,0.6557,0.7116,0.6311,0.8005,0.7489,0.7738,0.8294,0.8776,0.9379,0.9068,2.21,4.47,6.59,0.9433,4.5645,1.0753,1.1349,1.0025,2.3452,6.6464,0.9560,,./results/res_phase_128_64_-40_2.36_0.02.log
316,phase,128,64,0.02,-40,2.34,,0.6677,0.8184,0.7839,0.8008,,0.6867,0.8202,0.8084,0.8132,,0.6984,0.8326,0.8100,0.8170,,0.5471,0.7707,0.6534,0.7072,0.6283,0.7934,0.7511,0.7717,0.8297,0.8760,0.9401,0.9070,2.23,4.48,6.61,0.9433,4.5729,1.0737,1.1277,0.9972,2.3597,6.6543,0.9561,,./results/res_phase_128_64_-40_2.34_0.02.log
317,phase,128,64,0.02,-40,2.35,,0.6701,0.8211,0.7846,0.8025,,0.6888,0.8227,0.8090,0.8148,,0.7016,0.8353,0.8120,0.8193,,0.5501,0.7735,0.6557,0.7098,0.6318,0.7991,0.7511,0.7743,0.8297,0.8760,0.9401,0.9070,2.23,4.48,6.59,0.9434,4.5704,1.0779,1.1333,1.0021,2.3433,6.6550,0.9561,,./results/res_phase_128_64_-40_2.35_0.02.log
318,phase,128,64,0.02,-40,2.37,,0.6677,0.8234,0.7794,0.8008,,0.6870,0.8244,0.8052,0.8134,,0.7002,0.8366,0.8089,0.8183,,0.5464,0.7759,0.6487,0.7066,0.6285,0.8014,0.7444,0.7719,0.8294,0.8776,0.9379,0.9068,2.21,4.47,6.59,0.9430,4.5577,1.0817,1.1347,1.0024,2.3268,6.6536,0.9560,,./results/res_phase_128_64_-40_2.37_0.02.log
319,phase,128,64,0.02,-41,2.36,,0.6667,0.7944,0.8057,0.8000,,0.6871,0.7962,0.8339,0.8134,,0.7040,0.8102,0.8402,0.8212,,0.5649,0.7532,0.6932,0.7220,0.6443,0.7785,0.7889,0.7837,0.7906,0.8414,0.9290,0.8830,2.35,4.47,6.59,0.9393,4.5669,1.1006,1.2255,1.0291,2.3028,6.7053,0.9538,,./results/res_phase_128_64_-41_2.36_0.02.log
320,phase,128,64,0.02,-42,2.36,,0.6480,0.7573,0.8178,0.7864,,0.6682,0.7593,0.8482,0.7999,,0.6917,0.7773,0.8583,0.8116,,0.5781,0.7370,0.7283,0.7326,0.6222,0.7387,0.7978,0.7671,0.7415,0.7909,0.9224,0.8516,2.35,4.47,6.64,0.9383,4.5618,1.0898,1.2440,1.0387,2.3168,6.6761,0.9540,,./results/res_phase_128_64_-42_2.36_0.02.log
321,phase,128,64,0.02,-42,2.37,,0.6464,0.7577,0.8148,0.7852,,0.6670,0.7596,0.8461,0.7990,,0.6908,0.7776,0.8565,0.8110,,0.5743,0.7357,0.7237,0.7296,0.6198,0.7391,0.7933,0.7653,0.7429,0.7924,0.9224,0.8525,2.33,4.46,6.59,0.9372,4.5549,1.0890,1.2434,1.0384,2.3130,6.6690,0.9540,,./results/res_phase_128_64_-42_2.37_0.02.log
322,phase,128,64,0.02,-42,2.4,,0.6447,0.7606,0.8087,0.7839,,0.6674,0.7633,0.8417,0.7990,,0.6906,0.7810,0.8515,0.8105,,0.5744,0.7457,0.7143,0.7297,0.6128,0.7370,0.7844,0.7600,0.7442,0.7939,0.9224,0.8533,2.29,4.44,6.58,0.9395,4.5295,1.0793,1.2076,1.0268,2.3157,6.6331,0.9552,,./results/res_phase_128_64_-42_2.4_0.02.log
323,phase,128,64,0.02,-42,2.7,,0.6632,0.8207,0.7756,0.7975,,0.6878,0.8188,0.8145,0.8132,,0.7022,0.8303,0.8206,0.8201,,0.5772,0.8000,0.6745,0.7319,0.6628,0.8437,0.7556,0.7972,0.7431,0.8171,0.8914,0.8526,2.11,4.28,6.38,0.9476,4.3598,1.0623,1.2159,1.0365,2.1620,6.4111,0.9544,,./results/res_phase_128_64_-42_2.7_0.02.log
324,phase,128,64,0.02,-42,2.65,,0.6548,0.8047,0.7786,0.7914,,0.6788,0.8035,0.8166,0.8070,,0.6965,0.8179,0.8239,0.8158,,0.5731,0.7859,0.6792,0.7286,0.6415,0.8095,0.7556,0.7816,0.7440,0.8145,0.8958,0.8532,2.19,4.31,6.38,0.9468,4.3960,1.0543,1.2147,1.0363,2.2142,6.4314,0.9531,,./results/res_phase_128_64_-42_2.65_0.02.log
325,phase,128,64,0.02,-42,2.8,,0.6656,0.8339,0.7673,0.7992,,0.6920,0.8315,0.8085,0.8159,,0.7044,0.8418,0.8143,0.8219,,0.5734,0.8028,0.6674,0.7289,0.6693,0.8721,0.7422,0.8019,0.7477,0.8264,0.8869,0.8556,2.06,4.19,6.32,0.9460,4.2694,1.0614,1.2255,1.0376,2.0852,6.3308,0.9563,,./results/res_phase_128_64_-42_2.8_0.02.log
326,phase,128,64,0.02,-42,2.9,,0.6592,0.8429,0.7515,0.7946,,0.6888,0.8412,0.7951,0.8131,,0.7022,0.8512,0.8027,0.8197,,0.5662,0.8129,0.6511,0.7230,0.6619,0.8880,0.7222,0.7966,0.7425,0.8298,0.8758,0.8522,1.96,4.11,6.15,0.9399,4.1792,1.0569,1.4000,1.0845,1.9869,6.2146,0.9586,,./results/res_phase_128_64_-42_2.9_0.02.log
